,DBN,Total Enrollment_x,Number of English Language Learners,ELL as Percent of Total,Sped,Sped as percent of total,Number of Male Students,Male Students as Percent of Total,Number of Female Students,Female Students as Percent of Total,Percent of students receiving free or reduced-price lunch,Total Number in Cohort,Total Number of Grads,Percentage of Grads per Cohort,Total Number of Regents,All Regents as Percentage of Cohort,All Regents as Percentage of Grads,Number of Advanced Regents,Percentage of Advanced Regents per Cohort,Advanced Regents Percentage of Grads,Number of non-Advanced Regents,Percentage of non-Advanced Regents per Cohort,Non-Advanced Regents Percentage of Grads,Number of Local Diplomas,Percentage of Local per Cohort,Local as Percentage of Grads,Number Still Enrolled,Percentage of Cohort Still Enrolled,Number Dropped Out,Dropped Out Percentage of Cohort,Total Enrollment_y,Number of Students with Disabilities,Percentage of Students with Disabilities,Number of Students in Poverty,Percentage of Students in Poverty,Economic Need Index,School Name,Latitude,Longitude
321,27Q480,3297.8571428571427,373.57142857142856,11.327701970976825,369.42857142857144,11.20207927225471,1789.857142857143,54.273337665150535,1508.0,45.72666233484947,75.22857142857143,335.8885542168675,199.81024096385542,59.4870645204681,158.71536144578315,47.252387571178765,79.43304641451981,17.896084337349397,8.956540090748751,5.327982782585302,140.81927710843374,41.92440478859346,70.47650632377105,41.125,12.243644352777654,20.582028129098394,51.83433734939759,15.432004663049813,75.59939759036145,22.50728601533426,2383.2,343.6,14.417589795233301,1914.0,80.31218529707957,76.25999999999999,John Adams High School,40.67983,-73.83832
322,27Q650,641.5,3.5,0.5455962587685114,30.333333333333332,4.7285009093270975,423.1666666666667,65.96518576253573,218.33333333333334,34.034814237464275,63.88833333333333,103.85671641791045,99.82388059701492,96.11692343067372,97.0,93.39790756495746,97.17113722675758,32.25074626865672,32.30764630244312,31.053115658772136,64.74925373134329,62.344791906185336,64.86349092431448,2.8238805970149254,2.7190158657162566,2.828862773242427,1.964179104477612,1.89123936537135,1.9044776119402984,1.8337548861807311,1072.4,175.6,16.374487131667287,735.0,68.53785900783289,54.86,"High School for Construction Trades, Engineering, and Architecture",40.6894,-73.84064
323,28Q284,406.3333333333333,0.5,0.12305168170631665,36.0,8.859721082854799,209.0,51.43560295324037,197.33333333333334,48.564397046759645,71.03333333333335,43.89102564102564,42.1474358974359,96.02745728056082,41.93589743589744,95.54549437709946,99.4980988593156,20.42948717948718,48.471482889733835,46.545932525193514,21.506410256410255,48.999561851905945,51.02661596958175,0.21153846153846154,0.4819629034613699,0.5019011406844106,0.9935897435897436,2.2637651526215863,0.6217948717948718,1.4166788374470571,632.8,76.2,12.0417193426043,470.0,74.2730720606827,51.839999999999996,York Early College Academy,40.69694,-73.78698
324,28Q310,272.25,17.75,6.519742883379247,38.25,14.049586776859504,140.0,51.42332415059688,132.25,48.576675849403124,68.155,48.92395437262358,40.88973384030418,83.57814564389523,39.48669201520912,80.71034429159866,96.56871861632881,7.030418250950571,17.193602380509578,14.370094039014534,32.456273764258555,66.34025025258413,79.37511623581923,1.403041825095057,2.867801352296572,3.431281383671192,4.965779467680608,10.149996114090309,2.8365019011406845,5.797777259656486,660.6,103.0,15.59188616409325,567.0,85.83106267029973,71.5,Queens Collegiate (College Board),40.71358,-73.79652
325,28Q325,146.5,18.0,12.286689419795222,16.5,11.262798634812286,69.5,47.44027303754266,77.0,52.55972696245734,62.8,44.172413793103445,36.49753694581281,82.625181220029,35.142857142857146,79.55838072934093,96.28829801592657,3.3251231527093594,9.110541233634766,7.527601204416193,31.817733990147783,72.03077952492472,87.1777567822918,1.354679802955665,3.066800490688079,3.711701984073424,5.078817733990148,11.497713839634214,2.3596059113300494,5.341808854689417,448.6,86.8,19.34908604547481,331.0,73.78510922871155,71.88,Hillside Arts and Letters Academy,40.71358,-73.79652
326,28Q328,129.5,28.0,21.62162162162162,16.0,12.355212355212355,65.5,50.57915057915058,64.0,49.42084942084942,67.65,38.048780487804876,32.229268292682924,84.7051282051282,32.229268292682924,84.7051282051282,100.0,7.253658536585366,22.506432571515063,19.064102564102566,24.975609756097562,65.64102564102564,77.49356742848494,0.0,0.0,0.0,2.346341463414634,6.166666666666667,2.770731707317073,7.282051282051281,463.0,76.4,16.50107991360691,350.4,75.6803455723542,68.67999999999999,High School for Community Leadership,40.71358,-73.79652
327,28Q350,224.0,10.0,4.464285714285714,16.0,7.142857142857142,104.0,46.42857142857143,120.0,53.57142857142857,60.0,44.70982142857143,40.236607142857146,89.99500748876686,39.22767857142857,87.73839241138292,97.49251081770774,15.102678571428571,37.534672140241874,33.779331003494754,24.125,53.959061407888164,59.95783867746588,1.0089285714285714,2.2566150773839238,2.5074891822922445,2.2723214285714284,5.082376435346979,1.9776785714285714,4.423364952571143,498.2,76.0,15.25491770373344,367.0,73.66519470092334,68.36,Jamaica Gateway to the Sciences,40.71358,-73.79652
328,28Q440,3762.714285714286,352.42857142857144,9.366338889099813,330.2857142857143,8.777857929306352,1877.5714285714287,49.89938873913209,1885.142857142857,50.10061126086791,32.57142857142857,397.209726443769,341.1899696048632,85.89668049157497,298.1109422492401,75.05126949388593,87.37388809949087,127.34346504559271,37.323331982200685,32.05950322156074,170.76747720364742,42.99176627232519,50.05055611729019,43.10182370820669,10.851150120138964,12.63279332570166,23.820668693009118,5.99700035199951,27.893617021276597,7.022390229717941,3739.6,602.4,16.10867472456947,2781.2,74.37159054444325,60.56,Forest Hills High School,40.72943,-73.84563
329,28Q505,3241.1428571428573,393.7142857142857,12.147390691114245,265.2857142857143,8.184943582510577,1380.4285714285713,42.590796897038075,1860.7142857142858,57.40920310296191,50.65714285714286,335.0015673981191,242.3166144200627,72.33297930576286,190.73667711598745,56.93605513472543,78.71382553461234,33.11442006269593,13.665765404468363,9.884855261988202,157.62225705329155,47.05119987273723,65.048060130144,51.57993730407524,15.396924171037426,21.28617446538765,36.31504702194357,10.840261824442873,51.08620689655172,15.249542649405093,3046.2,345.2,11.33215153305758,2500.4,82.082594708161,75.08,Hillcrest High School,40.70876,-73.80213
330,28Q620,2510.4285714285716,33.285714285714285,1.325897683946964,204.0,8.126102543674955,1670.0,66.52250611733909,840.4285714285714,33.477493882660895,40.42857142857143,274.77372262773724,243.14598540145985,88.48953352459887,227.35036496350364,82.74094145149292,93.50364744378733,90.89781021897811,37.38404731169884,33.080969078737645,136.45255474452554,49.65997237275528,56.1196001320885,15.832116788321168,5.761874402295186,6.511362612950677,13.346715328467154,4.857347784507491,13.813868613138686,5.027361598129847,2224.2,302.8,13.613883643557237,1706.8,76.7377034439349,62.04,Thomas A. Edison Career and Technical Education High School,40.71588,-73.79882
331,28Q680,636.4285714285714,1.0,0.15712682379349047,7.5,1.1784511784511784,231.28571428571428,36.34118967452301,405.14285714285717,63.65881032547699,50.31428571428571,69.00757575757575,66.83080808080808,96.84561056830242,65.32828282828282,94.66827679584294,97.75174759115812,42.85606060606061,64.1262044209333,62.10341420573061,22.47222222222222,32.56486259011235,33.62554317022482,1.5025252525252526,2.1773337724594723,2.2482524088418665,1.4419191919191918,2.0895085446627877,0.6287878787878788,0.9111867383906027,701.8,94.6,13.479623824451412,411.8,58.67768595041323,55.94,Queens Gateway to Health Sciences Secondary School,40.71881,-73.8065
332,28Q686,537.0,16.0,2.97951582867784,83.0,15.456238361266294,264.5,49.25512104283054,272.5,50.74487895716946,41.15,126.76881720430107,115.28494623655914,90.94109164934899,109.81720430107526,86.62793163408116,95.25719348971691,27.688172043010752,24.017161777736323,21.84146910386361,82.12903225806451,64.78646253021758,71.2400317119806,5.467741935483871,4.313160015267823,4.742806510283076,4.655913978494624,3.6727596590186184,5.913978494623656,4.66516815810679,1087.4,189.8,17.45447857274232,641.0,58.947949236711416,46.68,Queens Metropolitan High School,40.71044,-73.85063
333,28Q687,396.42857142857144,1.3333333333333333,0.3363363363363363,2.142857142857143,0.5405405405405405,205.57142857142858,51.85585585585586,190.85714285714286,48.14414414414414,27.014285714285716,54.64965197215777,53.969837587006964,98.75604992782543,53.86078886310905,98.55650844867114,99.797945058252,49.185614849187935,91.13537681097115,90.00169822535452,4.675174013921113,8.554810223316633,8.662568247280856,0.10904872389791183,0.19954147915428377,0.20205494174799019,0.5777262180974478,1.057145283179078,0.10208816705336426,0.1868047889954997,491.8,2.2,0.44733631557543724,304.0,61.813745424969504,49.56,Queens High School for the Sciences at York College,40.701,-73.79815
334,28Q690,549.4285714285714,6.857142857142857,1.2480499219968797,57.714285714285715,10.504420176807072,262.14285714285717,47.711908476339055,287.2857142857143,52.28809152366094,48.528571428571425,69.59541984732824,55.43765903307888,79.65705093049614,44.099236641221374,63.36514204233848,79.54743654472851,3.063613231552163,5.5262312388121355,4.4020328324375715,41.03562340966921,58.96310920990092,74.02120530591637,11.338422391857506,16.291908888157653,20.45256345527149,7.857506361323155,11.290263610105663,5.730279898218829,8.233702606851669,424.6,87.6,20.631182289213378,316.2,74.47008949599623,73.62,High School for Law Enforcement and Public Safety,40.68618,-73.78408
335,28Q896,379.2,7.8,2.0569620253164556,27.8,7.331223628691983,0.0,0.0,379.2,100.0,64.9,40.90291262135922,38.37864077669903,93.8286256824116,35.88834951456311,87.74032755755995,93.51125727295727,9.12135922330097,23.76675942322287,22.30002373605507,26.766990291262136,65.44030382150487,69.74449784973437,2.4902912621359223,6.08829812485165,6.4887427270427525,1.4029126213592233,3.4298599572751014,1.0825242718446602,2.6465701400427246,560.6,85.2,15.198002140563682,409.2,72.99322154834105,61.86,Young Women's Leadership School in Queens,40.70821,-73.80408
336,29Q248,303.14285714285717,11.333333333333334,3.73861137291863,32.57142857142857,10.744580584354381,163.42857142857142,53.91140433553251,139.71428571428572,46.088595664467476,51.49142857142857,61.06744868035191,45.542521994134894,74.57741067998462,40.774193548387096,66.76911256242796,89.52994204764971,3.3607038123167157,7.3792659368963305,5.503265462927391,37.41348973607038,61.26584709950057,82.15067611075338,4.768328445747801,7.8082981175566655,10.470057952350292,9.545454545454545,15.631002689204761,5.580645161290323,9.138494045332308,309.4,51.6,16.677440206851973,242.0,78.21590174531352,69.06,Queens Preparatory Academy,40.66823,-73.75684
337,29Q259,435.85714285714283,5.142857142857143,1.1799410029498527,56.714285714285715,13.012127171419207,223.42857142857142,51.261881350376925,212.42857142857142,48.738118649623075,48.37714285714286,45.193548387096776,35.471774193548384,78.48857958600999,30.923387096774192,68.4243397573162,87.17744685688304,2.2580645161290325,6.365806524951689,4.996431120628123,28.66532258064516,63.42790863668808,80.81164033193134,4.548387096774194,10.064239828693792,12.822553143116973,6.661290322580645,14.739471805852961,2.411290322580645,5.33547466095646,600.2,97.8,16.294568477174273,455.2,75.84138620459846,53.67999999999999,Pathways College Preparatory School (College Board),40.70639,-73.75353
338,29Q265,372.42857142857144,10.142857142857142,2.72343690065209,50.285714285714285,13.502109704641349,197.28571428571428,52.97276563099348,175.14285714285714,47.027234369006514,68.8,59.61185983827493,47.84366576819407,80.25863628142523,40.54716981132076,68.01862904684391,84.74929577464789,6.345013477088949,13.261971830985914,10.643877735576053,34.20215633423181,57.37475131126787,71.48732394366198,7.296495956873315,12.240007234581299,15.250704225352111,6.078167115902965,10.196238017724726,5.118598382749326,8.58654367878459,426.6,71.2,16.690107829348335,320.4,75.10548523206751,63.14,Excelsior Preparatory High School,40.66823,-73.75684
339,29Q272,404.85714285714283,10.0,2.470007057163021,41.714285714285715,10.303458009880028,196.57142857142858,48.55328158080452,208.28571428571428,51.44671841919548,56.57142857142857,57.02427184466019,47.03155339805825,82.4763769473057,43.74271844660194,76.7089469651826,93.0071734530629,7.890776699029126,16.7776229550498,13.837575551204562,35.851941747572816,62.87137141397804,76.22955049801311,3.2888349514563107,5.767429982123096,6.99282654693709,5.788834951456311,10.151528049714821,3.8325242718446604,6.720864901677024,394.8,67.2,17.02127659574468,284.2,71.98581560283688,66.14,George Washington Carver High School for the Sciences,40.66823,-73.75684
340,29Q283,309.6666666666667,6.333333333333333,2.045209903121636,44.833333333333336,14.477933261571582,134.16666666666666,43.32615715823466,175.5,56.673842841765335,53.68833333333333,39.607929515418505,32.414096916299556,81.83739294850405,28.748898678414097,72.58369480591702,88.69257950530036,5.387665198237886,16.621364501223162,13.602491380269157,23.36123348017621,58.98120342564786,72.07121500407719,3.6651982378854626,9.253698142587032,11.307420494699647,4.418502202643172,11.155600044488931,2.6343612334801763,6.651095539984428,558.4,90.0,16.117478510028654,391.0,70.02148997134671,56.02,Preparatory Academy for Writers (College Board),40.66823,-73.75684
341,29Q326,112.5,3.0,2.666666666666667,15.5,13.777777777777779,62.0,55.111111111111114,50.5,44.888888888888886,65.55,51.348837209302324,41.62015503875969,81.05374396135267,35.17054263565891,68.49335748792271,84.50363196125907,1.193798449612403,2.8683181225554106,2.32487922705314,33.97674418604651,66.16847826086956,81.63531383870367,6.449612403100775,12.560386473429952,15.49636803874092,7.0310077519379846,13.692632850241546,2.604651162790698,5.072463768115942,362.0,69.0,19.060773480662984,272.4,75.24861878453038,60.56,Cambria Heights Academy,40.71182,-73.77119
342,29Q492,484.14285714285717,16.0,3.304809678371201,39.714285714285715,8.20300973738566,295.2857142857143,60.99144290351135,188.85714285714286,39.00855709648864,38.385714285714286,60.430839002267575,44.956916099773245,74.3939962476548,37.78458049886621,62.52532833020638,84.04620195702613,5.4104308390022675,12.034701906587308,8.953095684803001,32.374149659863946,53.572232645403375,72.01150005043881,7.172335600907029,11.868667917448404,15.95379804297387,8.294784580498867,13.72607879924953,6.117913832199546,10.123827392120074,390.4,43.6,11.168032786885247,306.2,78.43237704918032,71.66,"Mathematics, Science Research, and Technology Magnet High School",40.69554,-73.73492
343,29Q498,495.0,13.571428571428571,2.7417027417027415,49.714285714285715,10.043290043290042,218.71428571428572,44.18470418470419,276.2857142857143,55.81529581529582,52.971428571428575,62.224274406332455,49.226912928759894,79.11207225543824,42.110817941952504,67.67586821015138,85.54429972664414,2.8100263852242744,5.708313233638849,4.515964889963109,39.300791556728235,63.15990332018827,79.83598649300532,7.116094986807388,11.436204045286859,14.455700273355845,6.044854881266491,9.71462494169529,5.575197889182058,8.959843955391596,421.0,69.2,16.43705463182898,348.6,82.80285035629454,69.03999999999999,Humanities and Arts Magnet High School,40.69554,-73.73492
344,30Q286,418.6666666666667,25.333333333333332,6.050955414012738,21.666666666666668,5.17515923566879,0.0,0.0,418.6666666666667,100.0,74.0,50.51315789473684,48.86842105263158,96.74394373534774,48.23026315789474,95.48059390466268,98.69413031771674,9.717105263157896,19.884221863220247,19.236780411565512,38.51315789473684,76.24381349309715,78.8099084544965,0.6381578947368421,1.2633498306850743,1.3058696822832525,1.2171052631578947,2.4094816358426674,0.19736842105263158,0.3907267517582704,580.6,85.8,14.777816052359627,455.4,78.4361005856011,68.8,Young Women's Leadership School in Astoria,40.77125,-73.9246
345,30Q301,269.0,7.5,2.7881040892193307,38.75,14.405204460966543,141.0,52.41635687732342,128.0,47.58364312267658,64.42999999999999,54.40167364016737,53.08786610878661,97.58498692508844,49.68200836820084,91.32441162898016,93.5844892812106,9.456066945606695,17.812105926860024,17.381941239809258,40.22594142259414,73.9424703891709,75.77238335435055,3.405857740585774,6.260575296108291,6.415510718789408,0.5564853556485355,1.0229195508383324,0.5899581589958159,1.0844485463774804,558.0,117.0,20.967741935483872,346.4,62.07885304659497,59.379999999999995,Academy for Careers in Television and Film,40.74114,-73.94969
